order_id,food_id,quantity,unit_price,discount,total_price
815,92,1,167.15,0.0,167.15
815,92,1,167.15,35.68,131.47
816,55,1,167.79,0.0,167.79
817,92,1,167.15,0.0,167.15
817,92,2,167.15,0.0,334.3
817,92,3,167.15,0.0,501.45
818,67,1,170.88,0.0,170.88
819,120,1,264.66,0.0,264.66
819,167,1,233.5,0.0,233.5
819,54,2,132.81,32.61,233.01
819,54,1,132.81,0.0,132.81
820,45,1,209.44,0.0,209.44
820,10,1,215.06,39.7,175.36
820,102,1,201.74,0.0,201.74
820,102,4,201.74,0.0,806.96
820,102,2,201.74,0.0,403.48
820,10,1,215.06,0.0,215.06
821,139,1,162.53,0.0,162.53
822,165,3,275.34,0.0,826.02
823,91,2,218.42,0.0,436.84
824,111,1,196.62,0.0,196.62
824,111,2,196.62,0.0,393.24
825,88,1,102.38,0.0,102.38
825,192,5,141.42,20.15,686.95
825,106,1,139.38,0.0,139.38
825,127,1,233.63,0.0,233.63
826,80,1,102.55,0.0,102.55
827,99,1,218.4,0.0,218.4
827,99,2,218.4,0.0,436.8
828,13,1,204.98,0.0,204.98
828,13,3,204.98,0.0,614.94
828,13,2,204.98,0.0,409.96
828,13,2,204.98,45.59,364.37
829,185,1,224.62,0.0,224.62
829,129,2,279.43,32.64,526.22
830,105,1,205.68,0.0,205.68
831,55,2,167.79,0.0,335.58
832,61,3,159.71,0.0,479.13
833,64,1,213.31,0.0,213.31
833,99,1,218.4,0.0,218.4
833,99,2,218.4,0.0,436.8
834,146,3,260.04,0.0,780.12
834,11,1,95.61,23.57,72.04
834,151,1,209.63,0.0,209.63
834,11,1,95.61,0.0,95.61
835,12,1,287.39,0.0,287.39
836,193,3,134.75,0.0,404.25
837,174,1,168.72,0.0,168.72
837,198,1,50.34,0.0,50.34
838,176,1,151.88,0.0,151.88
838,174,3,168.72,0.0,506.16
838,198,1,50.34,0.0,50.34
839,176,1,151.88,15.01,136.87
840,21,1,202.35,0.0,202.35
840,23,1,235.13,0.0,235.13
841,189,1,166.79,0.0,166.79
842,23,1,235.13,0.0,235.13
843,128,1,150.38,0.0,150.38
843,82,1,134.91,0.0,134.91
843,82,3,134.91,0.0,404.73
844,129,1,279.43,0.0,279.43
844,90,1,209.34,0.0,209.34
844,185,1,224.62,55.22,169.4
845,166,1,229.72,0.0,229.72
845,148,1,150.7,0.0,150.7
846,42,3,256.94,0.0,770.82
847,46,1,183.07,0.0,183.07
847,7,1,174.65,0.0,174.65
847,46,3,183.07,0.0,549.21
847,46,2,183.07,0.0,366.14
848,158,1,99.72,0.0,99.72
849,13,1,204.98,0.0,204.98
850,157,1,245.36,0.0,245.36
851,105,2,205.68,0.0,411.36
851,131,1,177.27,0.0,177.27
852,12,2,287.39,0.0,574.78
853,177,1,157.94,0.0,157.94
853,62,2,164.14,0.0,328.28
853,168,1,322.43,0.0,322.43
853,132,1,168.51,29.41,139.1
853,62,1,164.14,0.0,164.14
854,91,1,218.42,0.0,218.42
855,80,1,102.55,0.0,102.55
856,142,2,122.92,0.0,245.84
856,126,3,167.87,0.0,503.61
856,142,3,122.92,0.0,368.76
857,106,2,139.38,0.0,278.76
858,60,1,176.68,0.0,176.68
859,105,2,205.68,0.0,411.36
859,131,1,177.27,0.0,177.27
860,103,1,280.15,0.0,280.15
860,86,1,192.01,0.0,192.01
861,130,1,242.6,0.0,242.6
861,117,1,218.32,0.0,218.32
861,68,1,177.65,0.0,177.65
862,97,1,127.27,0.0,127.27
863,125,1,197.06,0.0,197.06
863,125,2,197.06,0.0,394.12
863,143,1,193.43,0.0,193.43
863,162,1,152.51,0.0,152.51
864,18,1,103.15,0.0,103.15
865,15,1,247.23,0.0,247.23
866,155,5,245.67,0.0,1228.35
866,155,1,245.67,0.0,245.67
867,70,2,88.43,0.0,176.86
868,121,1,203.98,0.0,203.98
868,125,1,197.06,0.0,197.06
869,46,1,183.07,0.0,183.07
869,55,1,167.79,0.0,167.79
870,78,1,226.72,29.33,197.39
870,94,2,177.98,0.0,355.96
871,52,1,177.08,0.0,177.08
871,52,3,177.08,0.0,531.24
872,92,3,167.15,0.0,501.45
872,92,2,167.15,0.0,334.3
873,172,1,177.72,0.0,177.72
873,1,2,170.71,29.8,311.62
873,169,1,207.76,0.0,207.76
874,197,1,178.95,0.0,178.95
874,2,1,166.94,0.0,166.94
875,114,4,176.83,0.0,707.32
875,25,2,228.02,0.0,456.04
875,39,1,155.66,0.0,155.66
875,136,1,203.82,0.0,203.82
875,183,3,185.49,0.0,556.47
876,50,1,210.46,0.0,210.46
877,31,2,242.14,0.0,484.28
877,113,1,177.36,0.0,177.36
878,111,1,196.62,0.0,196.62
878,115,1,128.67,0.0,128.67
879,38,1,166.39,0.0,166.39
879,97,2,127.27,0.0,254.54
880,90,2,209.34,0.0,418.68
881,18,1,103.15,0.0,103.15
881,30,2,241.85,0.0,483.7
882,137,2,164.64,0.0,329.28
882,137,1,164.64,37.68,126.96
882,137,5,164.64,0.0,823.2
883,57,1,128.81,14.21,114.6
884,163,2,158.4,0.0,316.8
884,85,1,62.56,0.0,62.56
884,118,1,189.62,0.0,189.62
884,163,1,158.4,0.0,158.4
885,140,1,216.66,0.0,216.66
885,158,1,99.72,0.0,99.72
885,140,2,216.66,0.0,433.32
886,171,2,223.73,0.0,447.46
886,59,1,177.46,0.0,177.46
886,124,1,140.15,0.0,140.15
886,6,1,280.25,0.0,280.25
887,86,1,192.01,0.0,192.01
888,6,1,280.25,0.0,280.25
888,124,2,140.15,0.0,280.3
889,153,2,211.31,0.0,422.62
889,50,3,210.46,39.66,591.72
890,85,1,62.56,14.43,48.13
891,193,5,134.75,0.0,673.75
891,107,1,215.38,0.0,215.38
892,50,3,210.46,0.0,631.38
893,153,1,211.31,17.14,194.17
894,59,2,177.46,43.63,311.29
894,58,1,324.99,0.0,324.99
894,171,1,223.73,0.0,223.73
895,85,1,62.56,0.0,62.56
896,82,2,134.91,0.0,269.82
897,131,1,177.27,0.0,177.27
897,105,1,205.68,0.0,205.68
897,131,2,177.27,0.0,354.54
898,179,1,319.57,0.0,319.57
899,197,1,178.95,0.0,178.95
899,189,1,166.79,11.03,155.76
899,2,1,166.94,0.0,166.94
900,33,1,165.75,0.0,165.75
900,42,2,256.94,0.0,513.88
901,144,1,198.4,0.0,198.4
902,107,1,215.38,0.0,215.38
903,123,2,156.11,17.46,294.76
903,172,1,177.72,0.0,177.72
903,169,3,207.76,0.0,623.28
903,96,1,244.95,0.0,244.95
903,169,1,207.76,43.41,164.35
904,133,1,199.52,0.0,199.52
904,101,2,144.63,0.0,289.26
904,70,1,88.43,0.0,88.43
905,50,3,210.46,0.0,631.38
906,105,1,205.68,0.0,205.68
907,99,1,218.4,0.0,218.4
908,80,1,102.55,0.0,102.55
908,91,1,218.42,0.0,218.42
908,80,3,102.55,0.0,307.65
909,60,2,176.68,0.0,353.36
909,179,2,319.57,0.0,639.14
910,165,1,275.34,0.0,275.34
911,168,2,322.43,0.0,644.86
911,132,1,168.51,0.0,168.51
912,198,1,50.34,0.0,50.34
913,197,2,178.95,0.0,357.9
914,59,1,177.46,0.0,177.46
914,58,1,324.99,0.0,324.99
914,150,1,258.17,0.0,258.17
914,6,2,280.25,0.0,560.5
915,163,1,158.4,0.0,158.4
916,145,3,226.72,0.0,680.16
917,82,2,134.91,0.0,269.82
918,85,2,62.56,0.0,125.12
918,85,1,62.56,0.0,62.56
918,110,1,142.78,0.0,142.78
919,76,1,242.13,0.0,242.13
919,166,1,229.72,0.0,229.72
919,148,3,150.7,0.0,452.1
919,76,4,242.13,0.0,968.52
919,148,1,150.7,0.0,150.7
920,37,2,272.65,0.0,545.3
920,16,1,160.73,0.0,160.73
921,13,1,204.98,0.0,204.98
922,55,2,167.79,0.0,335.58
923,103,1,280.15,0.0,280.15
923,86,2,192.01,0.0,384.02
924,67,1,170.88,0.0,170.88
925,189,1,166.79,0.0,166.79
925,2,1,166.94,0.0,166.94
926,6,1,280.25,61.75,218.5
927,75,1,131.03,0.0,131.03
927,75,2,131.03,0.0,262.06
928,51,2,142.96,0.0,285.92
929,179,1,319.57,27.58,291.99
930,132,1,168.51,0.0,168.51
931,121,1,203.98,0.0,203.98
932,113,6,177.36,0.0,1064.16
933,174,1,168.72,0.0,168.72
933,176,1,151.88,0.0,151.88
934,124,1,140.15,0.0,140.15
934,58,1,324.99,0.0,324.99
935,76,1,242.13,0.0,242.13
935,76,2,242.13,0.0,484.26
935,148,1,150.7,23.45,127.25
936,112,1,120.15,0.0,120.15
936,29,2,220.52,0.0,441.04
936,19,1,168.6,0.0,168.6
937,55,1,167.79,0.0,167.79
938,31,1,242.14,0.0,242.14
939,15,1,247.23,0.0,247.23
940,118,1,189.62,9.75,179.87
940,118,2,189.62,0.0,379.24
941,107,3,215.38,0.0,646.14
941,107,1,215.38,0.0,215.38
942,53,3,150.03,0.0,450.09
943,187,1,230.37,42.35,188.02
943,39,1,155.66,0.0,155.66
944,154,2,168.71,0.0,337.42
944,145,2,226.72,0.0,453.44
944,154,1,168.71,0.0,168.71
945,63,1,194.65,0.0,194.65
945,4,2,228.49,0.0,456.98
945,152,1,213.79,0.0,213.79
946,111,1,196.62,0.0,196.62
947,72,2,231.98,0.0,463.96
947,72,1,231.98,0.0,231.98
947,21,1,202.35,10.62,191.73
948,166,1,229.72,0.0,229.72
948,76,1,242.13,0.0,242.13
948,9,1,115.9,0.0,115.9
949,148,3,150.7,0.0,452.1
950,48,1,251.66,0.0,251.66
951,113,1,177.36,28.24,149.12
951,113,3,177.36,0.0,532.08
951,113,1,177.36,0.0,177.36
951,113,2,177.36,41.86,312.86
951,31,1,242.14,0.0,242.14
952,185,1,224.62,0.0,224.62
953,173,1,100.22,0.0,100.22
954,82,1,134.91,0.0,134.91
954,128,2,150.38,0.0,300.76
954,35,1,143.72,0.0,143.72
955,143,2,193.43,0.0,386.86
955,125,2,197.06,0.0,394.12
955,121,1,203.98,21.28,182.7
955,199,2,127.55,0.0,255.1
956,172,3,177.72,0.0,533.16
957,23,1,235.13,0.0,235.13
957,21,2,202.35,0.0,404.7
958,103,1,280.15,0.0,280.15
959,191,1,142.82,0.0,142.82
960,169,1,207.76,0.0,207.76
960,101,1,144.63,0.0,144.63
961,156,2,237.59,0.0,475.18
961,185,1,224.62,0.0,224.62
961,178,1,176.42,0.0,176.42
961,129,2,279.43,0.0,558.86
962,133,2,199.52,0.0,399.04
963,7,1,174.65,0.0,174.65
964,22,1,88.13,0.0,88.13
964,164,1,245.23,0.0,245.23
965,67,1,170.88,0.0,170.88
966,7,1,174.65,0.0,174.65
966,46,1,183.07,0.0,183.07
967,8,1,281.11,0.0,281.11
967,188,1,174.67,0.0,174.67
968,142,2,122.92,0.0,245.84
969,175,1,187.14,42.26,144.88
970,11,3,95.61,0.0,286.83
971,189,3,166.79,0.0,500.37
971,197,1,178.95,26.81,152.14
971,189,1,166.79,0.0,166.79
972,45,1,209.44,0.0,209.44
973,18,3,103.15,0.0,309.45
974,30,1,241.85,0.0,241.85
974,97,1,127.27,0.0,127.27
974,108,1,284.65,0.0,284.65
975,110,1,142.78,0.0,142.78
976,105,3,205.68,0.0,617.04
977,52,1,177.08,37.72,139.36
978,75,2,131.03,0.0,262.06
978,175,1,187.14,0.0,187.14
979,30,2,241.85,0.0,483.7
980,51,1,142.96,0.0,142.96
980,164,1,245.23,0.0,245.23
981,133,1,199.52,46.79,152.73
982,47,2,196.31,0.0,392.62
983,86,1,192.01,0.0,192.01
983,3,1,252.17,52.87,199.3
983,86,2,192.01,0.0,384.02
983,3,1,252.17,0.0,252.17
984,138,2,48.35,0.0,96.7
984,69,3,175.15,0.0,525.45
985,58,2,324.99,0.0,649.98
985,6,4,280.25,17.09,1103.91
985,124,1,140.15,0.0,140.15
986,2,1,166.94,0.0,166.94
986,189,1,166.79,0.0,166.79
986,2,2,166.94,0.0,333.88
987,112,1,120.15,0.0,120.15
987,19,1,168.6,0.0,168.6
987,188,2,174.67,0.0,349.34
988,92,2,167.15,0.0,334.3
989,64,1,213.31,0.0,213.31
990,60,4,176.68,11.12,695.6
990,60,1,176.68,0.0,176.68
990,179,1,319.57,0.0,319.57
991,95,1,281.68,0.0,281.68
991,52,1,177.08,0.0,177.08
991,52,3,177.08,0.0,531.24
991,52,6,177.08,0.0,1062.48
992,126,1,167.87,0.0,167.87
992,142,2,122.92,0.0,245.84
992,126,2,167.87,0.0,335.74
993,134,2,119.24,0.0,238.48
993,134,1,119.24,0.0,119.24
993,173,2,100.22,0.0,200.44
994,80,1,102.55,0.0,102.55
994,80,1,102.55,23.69,78.86
995,178,2,176.42,33.68,319.16
995,90,3,209.34,45.27,582.75
995,90,1,209.34,0.0,209.34
996,11,1,95.61,0.0,95.61
996,146,1,260.04,0.0,260.04
997,77,1,193.44,0.0,193.44
997,17,2,57.66,0.0,115.32
998,22,2,88.13,0.0,176.26
998,22,1,88.13,0.0,88.13
999,155,3,245.67,0.0,737.01
999,155,1,245.67,0.0,245.67
999,84,1,30.0,0.0,30.0
1000,121,1,203.98,0.0,203.98
